y/delta,y^+,U,dU/dy,W,P,Re_tau,u'u',v'v',w'w',u'v',u'w',v'w',k
0.0728305665671406,145.2792372243661,17.32653605790402,0.0170813216004329,0.0048409639949942,-1.224213718927735,2000,4.534579740138733,1.224213718927735,2.032425118396934,-0.9098656298906111,0.0050412951808248,-0.0002458846953943,3.895609288731701
0.0743847013912053,148.3793575780338,17.37900613492189,0.0167710053411083,0.004861693172164,-1.223051345263967,2000,4.523210280500875,1.223051345263967,2.022604850722946,-0.908633317127988,0.0050911802654507,-0.0002711429291458,3.884433238243894
0.0759546108873172,151.5109445593897,17.43105044676315,0.0164691560714688,0.0048793193468732,-1.2218428882381,2000,4.511879282299875,1.2218428882381,2.012883694878393,-0.9073785159212752,0.0051386569053001,-0.00029450515875,3.873302932708184
0.0775402683005088,154.6739447987916,17.48267451478438,0.0161750270031393,0.0048935149993551,-1.220591553277502,2000,4.500562685564826,1.220591553277502,2.003273390385747,-0.9061025762859568,0.0051796875769992,-0.000312712438319,3.862213814614037
0.0791416466074305,157.8683043912403,17.53388264230623,0.0158882764211245,0.0049042230598623,-1.21930032250314,2000,4.489242899043911,1.21930032250314,1.993797605725762,-0.9048052776106652,0.0052134287236604,-0.0003236524202758,3.851170413636407
0.0807587185168116,161.0939688972999,17.58467964048451,0.0156088977519926,0.0049115754017226,-1.217971960470679,2000,4.4779193235909,1.217971960470679,1.984469082327234,-0.9034839798770026,0.0052360393076839,-0.0003278889690024,3.840180183194406
0.0823914564699256,164.3508833440248,17.63507018991292,0.0153363468049364,0.0049158740438359,-1.216608879462463,2000,4.466591096986905,1.216608879462463,1.975286830161022,-0.902135443945285,0.0052412643353951,-0.0003275664675654,3.829243403305195
0.0840398326410591,167.6389922258957,17.68505751064256,0.0150700044240773,0.004917729040014,-1.215212833572655,2000,4.455251068188086,1.215212833572655,1.966240538141726,-0.9007582680030376,0.0052292987562297,-0.000326100618819,3.818352219951233
0.0857038189379871,170.9582395057674,17.73464480150536,0.0148101889515982,0.0049177504703279,-1.213785094103022,2000,4.443899082474241,1.213785094103022,1.957317908370644,-0.8993538712241544,0.0052091079267502,-0.0003267843675093,3.807501042473953
0.0873833870024508,174.3085686158223,17.78383761712668,0.0145573070453643,0.0049163228225748,-1.212326897548369,2000,4.432526672368555,1.212326897548369,1.948515156456045,-0.8979242844069125,0.0051921274950149,-0.000330076133501,3.796684363186484
0.0890785082106412,177.689922458535,17.83264254403099,0.0143113231928576,0.0049138916056597,-1.210839584325254,2000,4.421111035288299,1.210839584325254,1.93982984693986,-0.896469723297679,0.0051903855686732,-0.000334180137449,3.785890233276707
0.0907891536736872,181.1022434076456,17.88106696910082,0.0140722753938623,0.0049111181063023,-1.209324540105659,2000,4.409625951849236,1.209324540105659,1.931247206220523,-0.8949882927708184,0.0052130916327625,-0.0003375792528679,3.775098849087709
