y/delta,y^+,U,dU/dy,W,P,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau,u'u',v'v',w'w',u'v',u'w',v'w',k,u'p',v'p',w'p'
0.9055449464747236,454.0131774192095,19.78123393882058,0.0035868731207969,-0.0076066376240222,-1.194323437058048,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.041508592695403,1.194323437058048,1.501159200565553,-0.9957943602669108,-0.0017572963232712,-2.425995597497306e-06,4.368495615159502,0.0546151749235744,-0.0232924791450477,0.0002524669100834
0.0857222493596994,42.9785743477784,14.37615735583344,0.0594631952306545,8.489826711089042e-06,-1.041329773809783,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,7.445710930227802,1.041329773809783,2.609678889498634,-0.940487199065684,0.0002020954913097,-5.052025714722428e-05,5.548359796768109,0.898619229285437,-0.1919797604879185,-0.001779021106592
2.059765673623204e-05,0.0045140421369049,0.0045140421368185,0.9999999999106424,1.819159647135405e-07,-7.359276167371337e-14,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,3.922202240225971e-06,7.359276167371337e-14,1.692169133509211e-06,-1.0100106719855808e-10,9.757048231938796e-10,-1.6097059573914859e-15,2.807185723663972e-06,0.0006593730611864,-2.632304792913449e-07,-1.815639129095219e-07
0.744310391811398,373.1749895882855,19.45123875689892,0.0047676577688081,-0.0065672988506176,-1.186516935837797,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.220006759514798,1.186516935837797,1.582165563759338,-0.9946642832266308,-0.0032014497674069,-5.64100582301854e-06,4.494344629555967,0.160095175646309,-0.0651631624216855,-3.220971125764616e-05
0.2892775139395317,26.88204059580828,12.90544722034729,0.123267074110292,-0.0010469304998085,-0.7374805108640625,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,6.354776315320643,0.7374805108640625,1.842820499012281,-0.8766679367968435,0.0021339826653341,-6.294649224407341e-05,4.467538662598493,0.6872243168734575,-0.1193947916057657,-0.0044797092006763
0.9915142072321064,217.6164722002569,18.20161655138758,0.01254835387126,-0.0020261008080262,-1.270217914113703,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,5.053615361965189,1.270217914113703,1.591039724035779,-0.9881019790098312,-1.478723877546702e-05,-1.125394786410724e-06,3.957436500057336,0.0052347169847403,-0.0019602779206558,-1.508094640369534e-05
0.0352025779247292,17.69404666115159,11.35267992489462,0.2558529785109726,0.0012408055514928,-0.4347712013226809,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,9.76221891652698,0.4347712013226809,2.134645285810883,-0.7441841029473252,0.0072117969517274,-0.0001022879449758,6.165817701830272,0.5446806207874593,-0.1833860447525715,0.0023315556751257
0.1311143286579557,65.90264651014974,15.40438174693867,0.0354667481284181,0.0016688363508661,-1.193981809732555,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.889363412434304,1.193981809732555,2.565250836838339,-0.9646849770523104,0.0078152740598637,-9.457749376205872e-05,5.324298029502599,0.7570679465278607,-0.2198889422017198,-7.53721341220699e-05
0.8394664549575374,183.9717497345653,17.78524065747772,0.0137787888720826,-0.0016216431649631,-1.277816467349528,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.044882261522464,1.277816467349528,1.631448640408354,-0.9862156145721808,0.0037652176347665,6.704770713187067e-06,3.977073684640173,0.098546754682357,-0.0370918974244804,0.0008672344010685
0.8394664549575374,184.2451950015787,17.77343393094755,0.0133634545429861,-0.001561428519103,-1.268451785216897,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,5.078401477414897,1.268451785216897,1.617699852710813,-0.9872556384325168,-0.0001478483598547,-1.080723644688969e-05,3.982276557671304,0.1022829187325215,-0.0376095403558506,-0.0003332820309206
0.5784690992760831,290.0271210430673,18.95891519255609,0.0073351291348296,-0.0051445244814563,-1.182240048646213,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.488963354068391,1.182240048646213,1.739183452440457,-0.9921785326518846,-0.0024549915530319,-1.378272430835324e-05,4.70519342757753,0.2939594592408004,-0.1119251128864949,0.0008294721147769
0.1249462711065602,62.80236509449828,15.29166349448472,0.0372882582753122,0.0016481452241794,-1.183285680744737,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.932013976174673,1.183285680744737,2.577960382657912,-0.9628477314687364,0.0078037735736944,-9.052594159687468e-05,5.346630019788661,0.7725028352448772,-0.2174956451693012,-5.734211190525249e-05
0.2908921861133312,146.21258492657,17.32276712634776,0.017059620294735,0.0018597330367284,-1.212523719898311,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.805371601891608,1.212523719898311,2.183645375295036,-0.9833284705603784,0.0069639158212575,-9.291188609147666e-05,5.100770348542477,0.489194814184108,-0.2018394503299145,-0.0013514048424196
0.2015413940891936,44.16843900737884,14.41204999472188,0.056540858117813,0.001263058224468,-1.058422377761523,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,6.210639512647958,1.058422377761523,2.218705266221629,-0.943435596889246,0.0060730895878923,-1.937116013025223e-05,4.743883578315555,0.84730549237605,-0.1668243369883822,-0.0009904304373648
5.684907886405188e-05,0.0285743349880463,0.0285743348029602,0.9999999739874992,3.785231796390774e-06,-1.238373006414816e-10,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,0.0001718666478473,1.238373006414816e-10,7.136343387726715e-05,-2.6222842874403853e-08,7.724516971295342e-08,-6.044811400433585e-12,0.0001216151027809,0.0042353899970334,-1.095522723782507e-05,1.015787971695693e-05
0.6911612006569279,151.4701804730599,17.30687392221575,0.01591945343031,-0.0009964042858989,-1.274025724775331,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.100023544091793,1.274025724775331,1.700262132271003,-0.9840507264810592,0.0064693155396739,-2.40838707925561e-05,4.037155700569063,0.2076269446407394,-0.0748952393924142,0.0008773491684968
0.4194400207719746,92.05824480801644,16.13574986338059,0.0251513291987967,-0.0008247282897157,-1.247290446227969,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,5.304519366594866,1.247290446227969,1.958970263389392,-0.9751587127539386,-0.0008260067546254,-1.037254817001885e-05,4.255390038106113,0.5256188726928532,-0.1526924142734057,0.0008163785740046
0.0076294324269811,1.67201443819973,1.669657165779965,0.9943019843734452,6.727920198776511e-05,-0.0008325020515811,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,0.5215730551181128,0.0008325020515811,0.1560223576548982,-0.0056977206611327,0.000129714440783,-1.645485297988248e-07,0.339213957412296,0.2081872416144649,-0.0232146476462264,-6.134137855580192e-05
0.1781057131529707,89.2968825676635,16.11843519788089,0.0265724704568404,-0.0007888007619756,-1.234751238690699,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.650215249998886,1.234751238690699,2.44974913904221,-0.973288304880232,0.000248648523404,-2.183003745376426e-05,5.167357813865898,0.7073772502406798,-0.2258734585690151,-0.000463313426644
0.9611169535804548,89.3148748812536,16.03007033518432,0.0308899309549642,-0.0077867212276608,-1.283528525953215,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,3.719490107031906,1.283528525953215,1.755198344150668,-0.9689678853706416,-8.802580475724005e-05,-3.203391777672161e-05,3.379108488567895,0.0445239510289191,-0.0074064174002912,0.0010208703722057
0.706232039017508,65.61781024604807,15.22944651870728,0.0369535297014151,-0.0021742688574007,-1.245266956393748,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,3.881460259985982,1.245266956393748,1.826125521453688,-0.962992594334214,-0.0003104465804107,-0.0001262951921876,3.476426368916709,0.3506766199954517,-0.056566980384445,-0.0008940814287996
0.159880211482068,14.85487601741089,10.46417020439837,0.3273598252388745,0.00014103806428,-0.3282088327863716,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,7.614897283954989,0.3282088327863716,1.511490427043875,-0.6726636379744939,0.0009580398732151,-5.675435805170859e-05,4.727298271892618,0.438044436735921,-0.1576112436051422,-0.0007941787295447
0.6364531482808089,319.0985905827646,19.15597361931814,0.0062563945248661,-0.0056854057055625,-1.182352985012449,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.393898932293509,1.182352985012449,1.676114021229793,-0.9932284692439136,-0.0029719052383855,-8.718542814252497e-06,4.626182969267876,0.2442552766485329,-0.0951978012819384,0.0004627093315329
0.0002883256182004,0.0631874783803286,0.0631874739821647,0.9999997211081184,2.546453537190003e-06,-2.774354756767748e-09,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,0.000767448036608,2.774354756767748e-09,0.0003267337304797,-2.787271836315443e-07,1.909790402025019e-07,-4.315555683600674e-12,0.0005470922707212,0.0092220940319803,-5.075653278422029e-05,-2.540786303656349e-06
0.4759950588860857,104.3158345769876,16.42146936108639,0.0224411311087641,0.0003435124355303,-1.262849478142233,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.212800177615926,1.262849478142233,1.886662317341569,-0.9775218646912952,0.0077862008420996,-2.965609749764662e-05,4.181155986549864,0.4343199983154744,-0.1360377929879519,-2.359201145846556e-05
0.7933883809279444,397.7812268235463,19.56238617528658,0.0042855379324555,-0.0069829310857899,-1.189117857464989,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.151624400836741,1.189117857464989,1.549800934115829,-0.9951194931970724,-0.002947775759768,-1.105186664902711e-05,4.445271596208779,0.1256586782660344,-0.0520302405537328,-0.000106048909189
0.1445434116284596,31.72423258178446,13.51587633167494,0.0944339177180484,7.49379678779298e-05,-0.8520548263691536,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,7.182168886404202,0.8520548263691536,2.207153827941411,-0.9056526622243628,-0.0023308858358875,-2.083528164704569e-05,5.120688770357384,0.8496854447353868,-0.1573147749756483,2.191800792783597e-05
0.0137350376200834,6.886337443704699,6.371677517089569,0.7562468195528191,0.0001534061990866,-0.0649569088067496,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.288550950628435,0.0649569088067496,1.080454827827851,-0.2437476641463424,-8.824120825190732e-05,3.442548079561314e-06,3.716981343631518,0.3427965082626259,-0.1372505009294926,-0.0018335988040786
0.9406337040249836,206.449274059327,18.06103905386247,0.0126551883147206,-0.0019343667847269,-1.269955936166076,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,5.057056315705304,1.269955936166076,1.594641231270581,-0.9879940832171616,-8.847570041428618e-05,-3.869170649980659e-06,3.960826741570981,0.0367903128327531,-0.0137244770114764,-0.0001276495785658
0.0043755476620711,0.4065432327479079,0.4065354231473301,0.9999226294586532,1.406734778928587e-05,-4.12679844428063e-06,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,0.0282493768291844,4.12679844428063e-06,0.011405700450649,-7.74055884228931e-05,5.243529017038573e-06,-1.032508696935821e-08,0.0198296020391388,0.0535607494921228,-0.0017996925825642,-5.688915624248208e-06
0.3180650215618501,159.8706022277443,17.54573666973749,0.0156216775411745,0.0018599048580242,-1.205136541915494,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.818118676573018,1.205136541915494,2.128354113235013,-0.9848045473043342,0.0068807152353271,-0.0001000843809307,5.075804665861763,0.4624806776037345,-0.1939577058062689,-0.0012755794383108
0.5899390424784285,295.7778078293913,19.00043182182767,0.0071051612181432,-0.005253053190069,-1.182093310800971,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.470567808315586,1.182093310800971,1.726031938039692,-0.9924004855664966,-0.0025871900913496,-1.620800736635191e-05,4.689346528578124,0.2839146369940527,-0.1085822302381444,0.0007561775722206
0.9237012567660244,202.4320750825694,18.03354982825951,0.013189280600023,-0.001698231049563,-1.279054361617163,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.026486615429229,1.279054361617163,1.612102385034103,-0.9868249082696418,0.0018575932153552,-7.355754840636723e-06,3.958821681040247,0.0457346236000137,-0.0173757098248495,0.0007206473062203
0.4052820813472692,203.7089463624095,18.14594880123011,0.0119583221328378,0.0017080137074166,-1.184317358789766,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.815133874875997,1.184317358789766,1.969234859969951,-0.9886277686745752,0.0070204224715998,-8.416633556605419e-05,4.984343046817857,0.3824602578983879,-0.1676157226792161,-0.0005696358472328
0.0248314672882212,5.449983743454135,5.22036333407538,0.8513191458500585,0.0001305315060746,-0.0345098552835767,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,4.319559284040511,0.0345098552835767,0.7790608469158457,-0.1486871070174902,-0.0004037920593303,-7.997681903717081e-06,2.566564993119966,0.3309166661404933,-0.1075971868069106,0.000224490213
0.5332784260360035,268.0443850970921,18.78499283835797,0.008163681519819,0.0018578912646664,-1.167028409225647,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.692596427539743,1.167028409225647,1.777095409890075,-0.9926989519194536,0.0076268487302702,-4.703576321098885e-05,4.818360123327732,0.2721713522135555,-0.1292262192989054,-0.0009559305529311
0.5851448353556523,54.36729099155238,14.77966587316904,0.0437747867236763,-0.0013655643360052,-1.18309557606637,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,4.189244836627499,1.18309557606637,1.861547058874134,-0.956194637212656,0.0002470196373137,-0.0001069595719925,3.616943735784001,0.4996824364532498,-0.076113350719285,-0.0013062311724537
0.0082644866500138,4.143566653779763,4.057583857995314,0.9223411038527602,8.865522532214909e-05,-0.0164133152838379,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,3.075313172997648,0.0164133152838379,0.6192480574690324,-0.0776568714350921,-0.0001040934765065,2.297233545978087e-06,1.855487272875259,0.3420593367756039,-0.0838761815249826,-0.0012400240809154
0.8181325368231294,410.1872072050433,19.61428141864035,0.0040851208033261,-0.0071727771016745,-1.190435844264978,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.121295895281333,1.190435844264978,1.536012843096245,-0.9953138476379064,-0.0027698611483781,-1.088676243306186e-05,4.423872291321278,0.109155676812079,-0.0455561652067251,-2.307330531192856e-05
0.1815908178926267,39.79620663356607,14.14575976839975,0.0657704406706594,0.0012486824044291,-1.000944683922363,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,6.473623251945609,1.000944683922363,2.222806279666132,-0.934205792170516,0.0060824712960365,-1.305059395811424e-05,4.848687107767052,0.8578515853303265,-0.1629094348692912,-0.0011782970153459
0.0758434517708237,16.6213342365102,11.06387395976015,0.2809977707913743,0.00048838749418,-0.3918647781902259,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,8.78198536717087,0.3918647781902259,1.827350549266925,-0.719002068327409,0.0048766989677032,7.409800495144618e-07,5.500600347314011,0.5422917893771585,-0.1762789239219786,-0.0002966812126009
0.2044390555549258,18.99815480281335,11.60086622126398,0.2225538683403695,-0.0007047298735739,-0.480848370400853,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,7.382596920714473,0.480848370400853,1.680305776875854,-0.777394873402079,0.0032062680232909,-0.0001015305092812,4.771875533995591,0.5623800847477852,-0.1433866065098217,-0.0031542746963064
0.7311096353144395,67.94070727743329,15.33706313505317,0.0351874172378287,-0.0059266088951231,-1.243831139747871,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,3.927824130736934,1.243831139747871,1.794361168346138,-0.9646937249361373,-0.0014135341775729,-0.0001665780951661,3.483008219415471,0.3200643302380249,-0.0509781828495219,0.0008481391088432
0.6590632497399551,144.4358122047194,17.19251329550268,0.01661078863286,-0.0007396510175856,-1.273002448552579,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.113980886924666,1.273002448552579,1.721113267010139,-0.9833484549276283,0.0067949429241142,-2.828126880040367e-05,4.054048301243692,0.2353914268097851,-0.083667827674838,0.0006723596172192
0.643159439498656,140.9504414906671,17.13396965331799,0.0169865911381097,-0.0006123719755918,-1.272466221873296,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.121057519482368,1.272466221873296,1.732312393173936,-0.9829724177601804,0.0069213837907862,-3.142329613164497e-05,4.0629180672648,0.2498884085403467,-0.088081754893934,0.0005956964004863
0.9870360716643836,91.72349204285356,16.10437236126017,0.0308187655036415,-0.0078339510536085,-1.284209455069973,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,3.715893119106362,1.284209455069973,1.754411074164241,-0.96903893521604,-2.833496233149407e-05,-1.030864559372314e-05,3.377256824170288,0.014829486512415,-0.0024672771529843,0.0010105163970236
0.2156167905219186,108.3765388029297,16.58386401132385,0.0224358249764781,0.0017338403251347,-1.229912222135916,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.755756895120547,1.229912222135916,2.354611780329588,-0.9778213984201573,0.007618213467881,-0.0001128386636484,5.170140448793026,0.5820902784391355,-0.2209860474666948,-0.0005033153301445
0.3860767402775169,35.87136930120902,13.73884280717478,0.0759723061962531,-0.0008252423266188,-0.9557020740204976,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,5.2663742410076,0.9557020740204976,1.899665167901536,-0.9240437817586156,0.0002872236191182,-7.53160372571419e-05,4.060870741464817,0.6864779092980259,-0.1024038742165608,-0.0012497394463821
0.025987425156015,13.06218863564241,9.860459599337254,0.4027281643430741,0.0011197379452357,-0.2612577061124066,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,9.623873559208162,0.2612577061124066,1.806696516415277,-0.5972932521575787,0.0063094555490256,-9.039019538984662e-05,5.845913890867923,0.4010419357342241,-0.1855872487362993,0.0025089307254247
0.7321377798044009,367.0720056598756,19.42172535787286,0.0049053643601737,-0.0064641743143793,-1.185904860935431,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.23836158876456,1.185904860935431,1.591223169142059,-0.9945321632995584,-0.003238965576691,-8.264528056453506e-06,4.507744809421025,0.168997613108221,-0.0684783336896539,1.436870329078713e-05
0.3273416776234325,164.1193358078085,17.60807170601163,0.0151905588426483,-0.001939437029329,-1.213765983434912,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.698091434229904,1.213765983434912,2.116709448374613,-0.9845440770653716,-0.0002461875479748,-2.860713785400591e-05,5.014283433019715,0.5201196967122169,-0.1886376400964613,0.0006374427342744
0.5349669189761566,117.4139642198585,16.702348057752,0.0199460178758456,-0.0010404686273278,-1.258564343050814,6144,192,768,314.1592653589793,15.707963267948966,7,0.00025,1.0,1.0,0.0548697,219.479,5.210878899008473,1.258564343050814,1.822616042030187,-0.9804675502236426,-0.0006802871624202,8.538544160892951e-06,4.146029642044737,0.3724097265030848,-0.1201565428928158,0.0003796901372996
0.1016764581623409,51.10614338847243,14.80328044199584,0.0472234408117765,0.0015377809882489,-1.118591703817689,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,7.198062231661488,1.118591703817689,2.6118338096933,-0.952859614377662,0.0079660937009627,-0.0001014643767809,5.464243872586239,0.8249702582459136,-0.204174296522062,0.0003116363838365
0.346214722298132,174.0196261824737,17.75727516195132,0.0143056612566018,0.0018079317143003,-1.197802724254685,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.824868020199992,1.197802724254685,2.074151085295159,-0.9861851509815002,0.0069639100773476,-9.995174019442173e-05,5.048410914874918,0.4362546133521333,-0.1855573385178109,-0.0010974506551015
0.5617018352494142,52.18914238375312,14.68222586870695,0.0457421392871601,-0.0012595618399507,-1.166112869512818,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,4.271292291715391,1.166112869512818,1.868678101858274,-0.954232579005538,0.00032955362034,-9.645558170571592e-05,3.653041631543242,0.527536236957822,-0.0795248650640328,-0.0013200251415753
0.1927258471655524,96.62698089485032,16.30643291272851,0.0247703127794596,-0.0008718750377195,-1.237178207650631,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.642499803348206,1.237178207650631,2.412693913071847,-0.9750824743975224,0.0002384261573232,-2.218744090277418e-05,5.146185962035341,0.6803285608183444,-0.2244265410802219,-0.0002620222119096
0.0031813826488131,1.595050196676604,1.59305821049771,0.9949495042117652,3.320129780780218e-05,-0.0007367313507956,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,0.518111697789388,0.0007367313507956,0.1542255215041699,-0.0050501926730218,-2.051806807795579e-05,1.628894644860546e-07,0.3365369753221768,0.2111201578177471,-0.0224613421301203,-0.0005098887692849
0.6482310025434163,325.8235698173373,19.18576931057371,0.0058578444808261,0.0028379160623949,-1.164667584428997,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.518400476273539,1.164667584428997,1.64165279121066,-0.99522444689335,0.0077953831284739,-4.630643001257837e-05,4.662360425956598,0.1837216356071695,-0.0955638910747389,-0.0028041009233167
0.0352025779247292,17.64952067721551,11.34291848801562,0.2569787213674191,0.0003276816401581,-0.4333968302884811,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,9.691153799645418,0.4333968302884811,2.131270492552289,-0.7430030168976708,0.0002748437628674,-1.826326662601553e-05,6.127910561243095,0.5876227695447777,-0.1839750565199539,-0.002566924509448
0.5157177682300171,47.91664606906022,14.47704119192027,0.0505384816396665,-0.0011087150296418,-1.126647074489941,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,4.460166117530933,1.126647074489941,1.881939071365429,-0.9494483949725908,0.0004518513539291,-7.737401720316432e-05,3.734376131693151,0.5796875803509393,-0.0858726230227336,-0.0013313035560328
0.9936936310651032,498.2082938869253,19.93457933952072,0.003405452775186,-0.0076951856980785,-1.195931986427922,15360,256,1536,314.1592653589793,15.707963267948966,7,0.0001,1.0,1.0,0.050137,501.37,6.010357434073826,1.195931986427922,1.488257165382525,-0.9959667519025848,-0.0001282851213994,4.263524460611275e-07,4.347273292942136,0.0035855337521161,-0.0015425912619415,0.0003122869384539
0.4361151262372628,219.2067129224455,18.32294353741628,0.0109003788817444,0.0016620896716002,-1.178552541756944,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.797222055597574,1.178552541756944,1.918809533753506,-0.98975790639894,0.0071329393767014,-7.507960475902422e-05,4.947292065554012,0.355002071574867,-0.1582985478396695,-0.0005705263124739
0.2998388251611489,150.7094785663214,17.39836312615909,0.0165654672630451,0.0018678734481394,-1.210077109928114,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.810175937626324,1.210077109928114,2.165095092466487,-0.9838337154764,0.0069134084455638,-9.219841093521302e-05,5.092674070010463,0.4801912016292051,-0.1992660986984665,-0.0013388732272319
0.2368429652961714,22.00568070592766,12.1686263969101,0.172575569334265,-0.0001492917586647,-0.5924705637625418,3072,128,288,314.1592653589793,15.707963267948966,7,0.000666667,1.0,1.0,0.0619417,92.913,6.88709488158496,0.5924705637625418,1.773066769831476,-0.8274533053877892,0.0002832092149791,-9.111546570382428e-05,4.626316107589489,0.6190554839211095,-0.1338038218678873,-0.0013008702601622
0.0232251716782068,11.67378344467107,9.258714616723054,0.4657917134979692,0.0010693375033644,-0.2108128157974485,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,9.317637296018257,0.2108128157974485,1.676116159847726,-0.5342239525602901,0.0058795267555737,-8.439576298417441e-05,5.602283135831715,0.3634100014209026,-0.1818358423976512,0.0024801402931174
0.6116650788136313,134.04835194584,17.01399793367648,0.0177906285463742,-0.0003684683938512,-1.271299188264594,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.135521167526386,1.271299188264594,1.756267431515625,-0.982178306926722,0.0071394916789483,-2.81081140208901e-05,4.081543893653302,0.2801148493769302,-0.0969591846087028,0.0004145337621913
0.4905218904631763,107.4994360271156,16.49192154655534,0.021824387412752,0.0002637999889056,-1.264238836344507,1280,192,768,62.83185307179586,15.707963267948966,7,0.00025,1.0,1.0,0.0547883,219.153,5.202315784562255,1.264238836344507,1.870528727484248,-0.9781366278400538,0.0077254300362568,-2.484292536475938e-05,4.168541674195505,0.4156990631410016,-0.1319373174605817,3.702454517176376e-05
0.0494271726026871,4.593178509959126,4.468767407793909,0.9000386958759276,0.000246302000585,-0.0210508533064,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,3.004552798261973,0.0210508533064,0.5740060374760677,-0.0999541879379618,0.002190238093358,-5.294344831914324e-05,1.79980484452222,0.2853003846689431,-0.0831767896261738,0.0002780551381201
0.446574525098352,224.4639725439262,18.37935961711538,0.0105633561831163,0.0016576838083493,-1.176821758947615,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.789249312802632,1.176821758947615,1.902345241107742,-0.9901215809770784,0.0071854068323912,-7.501907178488708e-05,4.934208156428994,0.3458238725301165,-0.1551427872799649,-0.0005727240867252
0.5784690992760831,290.7587977366594,18.95862798559277,0.0071491097496463,0.0021614928147778,-1.164870018964153,3072,256,1536,62.83185307179586,15.707963267948966,7,0.0001,1.0,1.0,0.0502635,502.635,6.627026703773227,1.164870018964153,1.719720001429179,-0.9937910693285928,0.0078581176953865,-3.788352112643391e-05,4.75580836208328,0.2357183262850007,-0.1158705479600464,-0.0017641217859733
0.3860767402775169,35.8774191049187,13.77319112674356,0.0762574155852699,-0.0015508223299346,-0.9457945377926856,640,128,288,62.83185307179586,15.707963267948966,7,0.000666667,1.0,1.0,0.0619521,92.928,5.385383570799266,0.9457945377926856,1.887323235119128,-0.9236688347091574,0.0009320727964467,-8.736168910537219e-05,4.109250671855539,0.6927231009114105,-0.1038660723250117,-0.0059756362974925
